,Noise Level,Classifier,IndexRep,Accuracy
342,0.04030226700251889,XGBoost,5,0.9609375
343,0.04030226700251889,MLP,5,0.453125
344,0.04030226700251889,Random Forest,6,0.9765625
345,0.04030226700251889,SVM (RBF),6,0.9453125
346,0.04030226700251889,XGBoost,6,0.96484375
347,0.04030226700251889,MLP,6,0.8515625
348,0.04030226700251889,Random Forest,7,0.9765625
349,0.04030226700251889,SVM (RBF),7,0.953125
350,0.04030226700251889,XGBoost,7,0.95703125
351,0.04030226700251889,MLP,7,0.859375
352,0.04030226700251889,Random Forest,8,0.9609375
353,0.04030226700251889,SVM (RBF),8,0.92578125
354,0.04030226700251889,XGBoost,8,0.9609375
355,0.04030226700251889,MLP,8,0.453125
356,0.04030226700251889,Random Forest,9,0.984375
357,0.04030226700251889,SVM (RBF),9,0.9296875
358,0.04030226700251889,XGBoost,9,0.9609375
359,0.04030226700251889,MLP,9,0.6484375
